"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"ecard3-102","Stantler","Pokemon","Basic","60","Colorless","1","Common","Threaten: Cost=[], Damage=, Text=Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck. | Antler Swipe: Cost=[], Damage=, Text=Flip a coin. If heads, this attack does 20 damage to the Defending Pokemon (don't apply Weakness or Resistance). If tails and your opponent has any Benched Pokemon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-103","Staryu","Pokemon","Basic","40","Water","1","Common","Energy Healing: Cost=[], Damage=, Text=Remove 2 damage counters from Staryu for each Energy attached to it. If it has fewer damage counters than that, remove all of them. | Doubleslap: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads."
"ecard3-104","Staryu","Pokemon","Basic","50","Water","1","Common","Slap: Cost=[], Damage=10, Text= | Confuse Ray: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"ecard3-105","Sunflora","Pokemon","Stage 1","70","Grass","1","Common","Energy Plant: Cost=[], Damage=, Text=Search your deck for a basic Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward. | Trip Over: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 30 more damage."
"ecard3-106","Sunkern","Pokemon","Basic","40","Grass","1","Common","Rollout: Cost=[], Damage=10, Text= | Blot: Cost=[], Damage=10, Text=If there are any damage counters on Sunkern, remove 1 of them."
"ecard3-107","Swinub","Pokemon","Basic","50","Water","1","Common","Ram: Cost=[], Damage=10, Text= | Freezing Breath: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, the Defending Pokemon is now Asleep."
"ecard3-108","Swinub","Pokemon","Basic","50","Fighting","1","Common","Mud Slap: Cost=[], Damage=10, Text= | Overrun: Cost=[], Damage=10, Text=If your opponent has any Benched Pokemon, flip a coin. If heads, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-109","Teddiursa","Pokemon","Basic","40","Colorless","1","Common","Surprise Attack: Cost=[], Damage=20, Text=Flip a coin. If tails, this attack does nothing. | Rage: Cost=[], Damage=10+, Text=This attack does 10 damage plus 10 more damage for each damage counter on Teddiursa."
"ecard3-110","Ursaring","Pokemon","Stage 1","80","Colorless","2","Common","Bear Hug: Cost=[], Damage=30, Text=The Defending Pokemon can't retreat during your opponent's next turn. | Rend: Cost=[], Damage=40+, Text=If the Defending Pokemon already has any damage counters on it, this attack does 40 damage plus 20 more damage. If not, this attack does 40 damage."
"ecard3-111","Venomoth","Pokemon","Stage 1","70","Grass","","Common","Healing Dust: Cost=[], Damage=, Text=Flip 2 coins. For each heads, remove 1 damage counter from each of your Pokemon. If a Pokemon has fewer damage counters than the number of heads, remove all of them. | Miracle Powder: Cost=[], Damage=30, Text=Flip a coin. If heads, choose a Special Condition (Asleep, Burned, Confused, Paralyzed, or Poisoned). The Defending Pokemon is now affected by that Special Condition."
"ecard3-112","Venonat","Pokemon","Basic","50","Grass","1","Common","Double Spin: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads. | Supersonic: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"ecard3-113","Voltorb","Pokemon","Basic","50","Lightning","1","Common","Magnetic Pull: Cost=[], Damage=, Text=If your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon. | Spin Tackle: Cost=[], Damage=30, Text=Voltorb does 10 damage to itself."
"ecard3-114","Weedle","Pokemon","Basic","40","Grass","1","Common","Fury Attack: Cost=[], Damage=10×, Text=Flip 3 coins. This attack does 10 damage times the number of heads."
"ecard3-115","Weedle","Pokemon","Basic","50","Grass","1","Common","Entangling Thread: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Poison Horn: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned."
"ecard3-116","Yanma","Pokemon","Basic","60","Grass","1","Common","Agility: Cost=[], Damage=10, Text=Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Yanma. | Triple Smash: Cost=[], Damage=20+, Text=Flip 3 coins. This attack does 20 damage plus 10 more damage for each heads."
"ecard3-117","Zubat","Pokemon","Basic","40","Grass","1","Common","Sound Waves: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Flitter: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. Don't apply Weakness and Resistance. (Any other effects that would happen after applying Weakness and Resistance still happen.)"
"ecard3-118","Zubat","Pokemon","Basic","50","Grass","1","Common","Wing Attack: Cost=[], Damage=10, Text= | Poison Spray: Cost=[], Damage=10, Text=The Defending Pokemon is now Poisoned."
"ecard3-119","Ancient Ruins","Trainer","Stadium",,"","","Uncommon",""
"ecard3-120","Relic Hunter","Trainer","Supporter",,"","","Uncommon",""
"ecard3-121","Apricorn Maker","Trainer","Supporter",,"","","Uncommon",""
"ecard3-122","Crystal Shard","Trainer","Pokemon Tool",,"","","Uncommon",""
"ecard3-123","Desert Shaman","Trainer","Supporter",,"","","Uncommon",""
"ecard3-124","Fast Ball","Trainer","",,"","","Uncommon",""
"ecard3-125","Fisherman","Trainer","Supporter",,"","","Uncommon",""
"ecard3-126","Friend Ball","Trainer","",,"","","Uncommon",""
"ecard3-127","Hyper Potion","Trainer","",,"","","Uncommon",""
"ecard3-128","Lure Ball","Trainer","",,"","","Uncommon",""
"ecard3-129","Miracle Sphere α","Trainer","Technical Machine",,"","","Uncommon","Fire Force: Cost=[], Damage=30+, Text=If the Pokemon using this attack has Fire and Lightning basic Energy cards attached to it, the Defending Pokemon is now Confused. If the Pokemon using this attack has Fire and Fighting basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and remove 3 damage counters from the Pokemon that Miracle Plate α is attached to."
"ecard3-130","Miracle Sphere β","Trainer","Technical Machine",,"","","Uncommon","Freezing Force: Cost=[], Damage=30+, Text=If the Pokemon using this attack has Fire and Water basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and the Defending Pokemon is now Burned. If the Pokemon using this attack has Water and Psychic basic Energy cards attached to it, choose an Energy card attached to the Defending Pokemon, if any, and your opponent shuffles that card into his or her deck."
"ecard3-131","Miracle Sphere γ","Trainer","Technical Machine",,"","","Uncommon","Thunder Force: Cost=[], Damage=30+, Text=If the Pokemon using this attack has Grass and Lightning basic Energy cards attached to it, the Defending Pokemon is now Asleep and Poisoned. If the Pokemon using this attack has Water and Lightning basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and lets you put 1 damage counter on each of your opponent's Benched Pokemon."
"ecard3-132","Mirage Stadium","Trainer","Stadium",,"","","Uncommon",""
"ecard3-133","Mystery Plate α","Trainer","Technical Machine",,"","","Uncommon","Desert Burn: Cost=[], Damage=, Text=If your opponent has 5 or more Prizes, search your deck for a Trainer card, show it to your opponent, and put it into your hand. If your opponent has only 1 Prize, the Defending Pokemon is now Burned, Paralyzed, and Poisoned."
"ecard3-134","Mystery Plate β","Trainer","Technical Machine",,"","","Uncommon","Stone Crush: Cost=[], Damage=, Text=If your opponent has 5 or more Prizes, draw 3 cards. If your opponent has only 1 Prize, choose 2 Energy cards attached to the Defending Pokemon (1 if there is only 1). Your opponent shuffles those cards into his or her deck."
"ecard3-135","Mystery Plate γ","Trainer","Technical Machine",,"","","Uncommon","Retro Cave: Cost=[], Damage=, Text=If your opponent has 5 or more Prizes, shuffle your hand into your deck and then draw 6 cards. If your opponent has exactly 2 Prizes, choose 1 of your opponent's Evolved Pokemon. Your opponent puts the top card on that Evolved Pokemon on the bottom of his or her deck. (This counts as devolving that Pokemon.)"
"ecard3-136","Mystery Plate δ","Trainer","Technical Machine",,"","","Uncommon","Healing Oasis: Cost=[], Damage=, Text=If your opponent has 5 or more Prizes, search your deck for up to 3 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward. If your opponent has exactly 2 Prizes, remove all damage counters from 1 of your Pokemon."
"ecard3-137","Mystery Zone","Trainer","Stadium",,"","","Uncommon",""
"ecard3-138","Oracle","Trainer","Supporter",,"","","Uncommon",""
"ecard3-139","Star Piece","Trainer","Pokemon Tool",,"","","Uncommon",""
"ecard3-140","Underground Expedition","Trainer","Supporter",,"","","Uncommon",""
"ecard3-141","Underground Lake","Trainer","Stadium",,"","","Uncommon",""
"ecard3-142","Bounce Energy","Energy","Special",,"","","Uncommon",""
"ecard3-143","Cyclone Energy","Energy","Special",,"","","Uncommon",""
"ecard3-144","Retro Energy","Energy","Special",,"","","Uncommon",""
"ecard3-H1","Alakazam","Pokemon","Stage 2","100","Psychic","2","Rare Holo","Psychic: Cost=[], Damage=30+, Text=This attack does 30 damage plus 10 more damage for each Energy card attached to the Defending Pokemon."
"ecard3-H2","Arcanine","Pokemon","Stage 1","80","Fire","2","Rare Holo","Shake: Cost=[], Damage=10, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. | White Flames: Cost=[], Damage=70, Text=Discard all Fire Energy cards attached to Arcanine."
"ecard3-H3","Articuno","Pokemon","Basic","80","Water","2","Rare Holo","Freeze Solid: Cost=[], Damage=10, Text=If there are any Water Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Articuno. | Ice Cyclone: Cost=[], Damage=50, Text=Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your Pokemon in play. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-H4","Beedrill","Pokemon","Stage 2","80","Grass","","Rare Holo","Needle Rush: Cost=[], Damage=10+, Text=Flip 4 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 20 more damage. If you get 3 heads, this attack does 10 damage plus 50 more damage. If you get 4 heads, this attack does 10 damage plus 90 more damage."
"ecard3-H5","Crobat","Pokemon","Stage 2","90","Grass","","Rare Holo","Double Cross: Cost=[], Damage=40×, Text=Flip 2 coins. This attack does 40 damage times the number of heads. If both of them are tails, the Defending Pokemon is now Confused and Poisoned."
"ecard3-H6","Dewgong","Pokemon","Stage 1","80","Water","2","Rare Holo","Freeze Lock: Cost=[], Damage=20, Text=Flip a coin. If heads, your opponent can't attach Energy cards from his or her hand to his or her Active Pokemon during his or her next turn. | Crushing Ice: Cost=[], Damage=40+, Text=This attack does 40 damage plus 10 more damage for each Colorless Energy in the Defending Pokemon's Retreat Cost. Damage is calculated using the Defending Pokemon's Retreat Cost after applying effects to the Retreat Cost."
"ecard3-H7","Flareon","Pokemon","Stage 1","70","Fire","1","Rare Holo","Singe: Cost=[], Damage=, Text=The Defending Pokemon is now Burned. | Burn Booster: Cost=[], Damage=40+, Text=Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Fire Energy card, this attack does 40 damage plus 10 more damage."
"ecard3-H8","Forretress","Pokemon","Stage 1","70","Metal","2","Rare Holo","Spinning Blow: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads. If both coins are heads, switch Forretress with 1 of your Benched Pokemon. | Scatterbomb: Cost=[], Damage=40, Text=Flip 2 coins. For each heads, do 10 damage to each of your opponent's Benched Pokemon. For each tails, do 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-H9","Gengar","Pokemon","Stage 2","100","Psychic","2","Rare Holo","Hydrokinesis: Cost=[], Damage=40, Text=Flip a coin. If heads, the Defending Pokemon is now Burned. If tails, the Defending Pokemon is now Confused."
"ecard3-H10","Gyarados","Pokemon","Stage 1","90","Water","2","Rare Holo","Dragon's Vengeance: Cost=[], Damage=50, Text=If Gyarados has 7 or more damage counters on it, this attack's base damage is 100."
"ecard3-H11","Houndoom","Pokemon","Stage 1","70","Darkness","1","Rare Holo","Ambush: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | Lonely Fang: Cost=[], Damage=30+, Text=This attack does 30 damage plus 20 damage times the number of your opponent's Benched Pokemon minus the number of your Benched Pokemon. (For example, if your opponent has 3 Benched Pokemon and you have 1, this attack will do 30 damage plus 40 more damage.)"
"ecard3-H12","Jolteon","Pokemon","Stage 1","70","Lightning","","Rare Holo","Thundershock: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Thunderspark: Cost=[], Damage=40, Text=This attack does 10 damage to each Benched Pokemon with at least 1 Energy card attached to it (yours and your opponent's)."
"ecard3-H13","Kabutops","Pokemon","Stage 2","90","Fighting","2","Rare Holo","Dual Cut: Cost=[], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads."
"ecard3-H14","Ledian","Pokemon","Stage 1","70","Grass","","Rare Holo","Pollen Shield: Cost=[], Damage=10, Text=During your opponent's next turn, Ledian can't become affected by a Special Condition. (Any other effects of attacks, Poke-Powers, Poke-Bodies, and Trainer cards still happen.) | Swift: Cost=[], Damage=50, Text=This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon."
"ecard3-H15","Machamp","Pokemon","Stage 2","120","Fighting","2","Rare Holo","Drag Off: Cost=[], Damage=20, Text=Before doing damage, if your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon. If your opponent has no Benched Pokemon, ignore this effect. | Hurricane Punch: Cost=[], Damage=30×, Text=Flip 4 coins. This attack does 30 damage times the number of heads."
"ecard3-H16","Magcargo","Pokemon","Stage 1","80","Fire","3","Rare Holo","Eruption: Cost=[], Damage=20+, Text=Each player discard the top card of his or her deck. This attack does 20 damage plus 20 more damage for each Fire Energy card discarded in this way. | Fire Stream: Cost=[], Damage=60, Text=Discard a Fire Energy card attached to Magcargo in order to use this attack. If your opponent has any Benched Pokemon, this attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-H17","Magcargo","Pokemon","Stage 1","80","Fighting","3","Rare Holo","Crushing Lava: Cost=[], Damage=40+, Text=You may discard a Fire or Fighting basic Energy card attached to Magcargo. If you discard a Fire Energy card in this way, the Defending Pokemon is now Burned. If you discard a Fighting Energy card in this way, this attack does 40 damage plus 20 more damage."
"ecard3-H18","Magneton","Pokemon","Stage 1","80","Lightning","1","Rare Holo","Electric Blast: Cost=[], Damage=40, Text=You may discard all Lightning Energy cards attached to Magneton when you use this attack. If you do, put damage counters equal to the amount of Energy cards removed in this way on any number of your opponent's Benched Pokemon in the way you like. (For example, if you discard 3 Lightning Energy cards, you can put 1 damage counter on 1 of your opponent's Benched Pokemon and 2 on another.)"
"ecard3-H19","Magneton","Pokemon","Stage 1","70","Metal","2","Rare Holo","Bounce Off: Cost=[], Damage=20, Text=If Magneton and the Defending Pokemon don't have the same number of Energy cards attached to them, the player controlling the Active Pokemon with the fewest number of Energy cards attached to it switches 1 of his or her Benched Pokemon with his or her Active Pokemon. | Magnetic Wave: Cost=[], Damage=30+, Text=This attack does 30 damage plus 10 damage times the number of your Benched Pokemon minus the number of your opponent's Benched Pokemon. (For example, if your opponent has 1 Benched Pokemon and you have 3, this attack will do 30 damage plus 20 more damage.)"
"ecard3-H20","Moltres","Pokemon","Basic","80","Fire","2","Rare Holo","Collect Fire: Cost=[], Damage=10, Text=If there are any Fire Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Moltres. | Burning Tail: Cost=[], Damage=60, Text=Flip a coin. If tails, discard a Fire Energy card attached to Moltres."
"ecard3-H21","Nidoqueen","Pokemon","Stage 2","110","Grass","3","Rare Holo","Double Claw: Cost=[], Damage=30+, Text=Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads"
"ecard3-H22","Piloswine","Pokemon","Stage 1","90","Water","3","Rare Holo","Freezing Breath: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, the Defending Pokemon is now Asleep. | Trample: Cost=[], Damage=40, Text=For each Benched Pokemon (yours and your opponent's), flip a coin. If heads, this attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-H23","Politoed","Pokemon","Stage 2","110","Water","2","Rare Holo","Sudden Growth: Cost=[], Damage=, Text=Attach any number of basic Energy cards from your hand to Politoed. | Frog Hop: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 20 more damage. | Energy Splash: Cost=[], Damage=70, Text=Move 2 Water Energy cards attached to Politoed to 1 or 2 of your Benched Pokemon. (You may put both on the same Pokemon or 1 each on 2 different Pokemon.) If you have no Benched Pokemon, ignore this effect."
"ecard3-H24","Poliwrath","Pokemon","Stage 2","110","Fighting","2","Rare Holo","Spiral Punch: Cost=[], Damage=40+, Text=Flip a coin until you get tails. This attack does 40 damage plus 20 more damage for each heads."
"ecard3-H25","Raichu","Pokemon","Stage 1","80","Lightning","1","Rare Holo","Zzzap: Cost=[], Damage=, Text=This attack does 20 damage to each Pokemon with a Poke-Body or Poke-Power (yours and your opponent's). (Don't apply Weakness or Resistance.) | Lightning Storm: Cost=[], Damage=50, Text=Flip a coin. If tails, put 2 damage counters on Raichu."
"ecard3-H26","Raikou","Pokemon","Basic","70","Lightning","1","Rare Holo","Lightning Sphere: Cost=[], Damage=40+, Text=You may flip a coin. If heads, discard all Lightning Energy cards attached to Raikou. This attack does 40 damage plus 20 more damage for each Energy card discarded in this way."
"ecard3-H27","Rhydon","Pokemon","Stage 1","90","Fighting","2","Rare Holo","Stomp: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 20 more damage. | Giant Tail: Cost=[], Damage=100, Text=Flip a coin. If tails, this attack does nothing."
"ecard3-H28","Starmie","Pokemon","Stage 1","80","Psychic","1","Rare Holo","Energy Burst: Cost=[], Damage=10×, Text=Flip a coin. If heads, this attack does 10 damage times the number of Energy attached to Starmie and the Defending Pokemon. | Star Back: Cost=[], Damage=40, Text=Attach a basic Energy card from your discard pile to 1 of your Pokemon."
"ecard3-H29","Steelix","Pokemon","Stage 1","100","Metal","4","Rare Holo","Squeeze: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokemon is now Paralyzed. | Metal Tail: Cost=[], Damage=40, Text=Before doing damage, you may flip a coin. If heads, this attack does 80 damage. If tails, this attack does nothing."
"ecard3-H30","Umbreon","Pokemon","Stage 1","70","Darkness","1","Rare Holo","Sharp Claws: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 30 more damage."
"ecard3-H31","Vaporeon","Pokemon","Stage 1","70","Water","1","Rare Holo","Hypnosplash: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep. | Aqua Trick: Cost=[], Damage=40, Text=If the Defending Pokemon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and move it to 1 of your opponent's Benched Pokemon. If your opponent has no Benched Pokemon, ignore this effect."
"ecard3-H32","Xatu","Pokemon","Stage 1","80","Psychic","1","Rare Holo","Warp Hole: Cost=[], Damage=30, Text=Flip a coin. If heads, choose a card from your discard pile and put it on top of your deck."
