"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pl3-78","Raticate G","Pokemon","Basic, SP","70","Colorless","Uncommon","","0","","","Find","Colorless","1","","Search your discard pile for a Trainer card or a Supporter card, show it to your opponent, and put it into your hand.","Biting Fang","Colorless","1","10+","Flip a coin, if heads this attack does 10 damage plus 20 more damage.","Fighting","x2"
"pl3-79","Relicanth","Pokemon","Basic","80","Fighting","Uncommon","Colorless","1","","","Grand Swell","Fighting","1","","Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon for each Pokemon Tool and Stadium card your opponent has in play. (Don't apply Weakness and Resistance for Benched Pokemon.)","Amnesia","Fighting, Colorless","2","30","Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.","Grass","+20"
"pl3-80","Rhydon","Pokemon","Stage 1","90","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Fury Attack","Fighting","1","20x","Flip 3 coins. This attack does 20 damage times the number of heads.","Rock Tumble","Fighting, Fighting, Colorless","3","60","This attack's damage isn't affected by Resistance.","Water","+20"
"pl3-81","Roserade","Pokemon","Stage 1","80","Grass","Uncommon","Colorless, Colorless","2","","","Cut","Grass","1","20","","Poison Seed","Grass, Colorless, Colorless","3","30","The Defending Pokemon is now Poisoned.","Fire","+20"
"pl3-82","Rotom","Pokemon","Basic","70","Lightning","Uncommon","Colorless","1","","","Discharge","Lightning","1","40x","Discard all Lightning Energy attached to Rotom. Flip a coin for each Energy card you discarded. This attack does 40 damage times the number of heads.","Uproar","Colorless, Colorless","2","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Darkness","+20"
"pl3-83","Skarmory FB","Pokemon","Basic, SP","80","Metal","Uncommon","Colorless","1","","","Silver Feather","Metal","1","20","During your opponent's next turn, when your opponent puts a Basic Pokemon from his or her hand onto his or her Bench, put 2 damage counters on that Pokemon.","Metal Max","Colorless, Colorless","2","20+","Discard all Metal Energy attached to Skarmory FB. Flip a coin for each Energy card you discarded. This attack does 20 damage plus 40 damage for each heads.","Lightning","x2"
"pl3-84","Spiritomb C","Pokemon","Basic, SP","70","Psychic","Uncommon","Colorless","1","","","Sharpshooting","Colorless","1","","Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lock Up","Psychic, Colorless","2","20","The Defending Pokemon can't retreat during your opponent's next turn.",,
"pl3-85","Staravia","Pokemon","Stage 1","70","Colorless","Uncommon","Colorless","1","","","Double Peck","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Air Crash","Colorless, Colorless, Colorless","3","30","Flip a coin. If heads, discard an Energy card attached to the Defending Pokemon.","Lightning","+20"
"pl3-86","Togekiss C","Pokemon","Basic, SP","70","Colorless","Uncommon","","0","","","Collect","","0","","Draw a card.","Reckless Charge","Colorless, Colorless","2","30","Togekiss C does 10 damage to itself.","Lightning","x2"
"pl3-87","Wailmer","Pokemon","Basic","80","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Hydro Pump","Water, Colorless","2","20+","Does 20 damage plus 10 more damage for each Water Energy attached to Wailmer but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Take Down","Water, Colorless, Colorless","3","50","Wailmer does 20 damage to itself.","Lightning","+20"
"pl3-88","Yanma","Pokemon","Basic","70","Grass","Uncommon","Colorless","1","","","Supersonic","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Confused.","Air Slash","Grass","1","20","Flip a coin. If tails, discard an Energy attached to Yanma.","Lightning","+20"
"pl3-89","Baltoy","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Spinning Attack","Colorless","1","10","","Quick Turn","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Psychic","+10"
"pl3-90","Beldum","Pokemon","Basic","50","Metal","Common","Colorless, Colorless","2","","","Pit Search","Colorless","1","","Search your deck for a Stadium card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","Ram","Metal","1","10","","Fire","+10"
"pl3-91","Bidoof","Pokemon","Basic","60","Colorless","Common","Colorless, Colorless","2","","","Whimsy Tackle","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","+10"
"pl3-92","Buizel","Pokemon","Basic","50","Water","Common","Colorless","1","","","Tackle","Colorless","1","10","","Wave Splash","Water, Colorless","2","20","","Lightning","+10"
"pl3-93","Bulbasaur","Pokemon","Basic","60","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","Vine Whip","Grass, Colorless","2","20","","Fire","+10"
"pl3-94","Buneary","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Bounce","Colorless","1","","Switch Buneary with 1 of your Benched Pokemon.","Mini Drain","Colorless, Colorless","2","20","Remove 1 damage counter from Buneary.","Fighting","+10"
"pl3-95","Chatot","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward.","Nosedive","Colorless, Colorless","2","30","Flip a coin. If tails, Chatot does 10 damage to itself.","Lightning","+10"
"pl3-96","Cherubi","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Growth","","0","","Attach a Grass Energy from your hand to Cherubi.","Razor Leaf","Grass","1","10","","Fire","+10"
"pl3-97","Chimchar","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Chop","Fire","1","10","","Jump On","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Water","+10"
"pl3-98","Chingling","Pokemon","Basic","50","Psychic","Common","Colorless","1","Baby Evolution","Once during your turn (before your attack), you may put Chimecho from your hand onto Chingling (this counts as evolving Chingling) and remove all damage counters from Chingling.","Chime","","0","","Search your opponent's discard pile for a Supporter card and use the effect of that card as the effect of this attack. (The Supporter card remains in your opponent's discard pile.)","","","","","","Psychic","+10"
"pl3-99","Combee","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Nap","Grass","1","","Remove 2 damage counters from Combee.","Zzzt","Colorless, Colorless","2","20","","Fire","+10"
"pl3-100","Corphish","Pokemon","Basic","50","Water","Common","Colorless","1","","","Crabhammer","Colorless","1","10","","Sharp Pincers","Water","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Lightning","+10"
"pl3-101","Croagunk","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Hook","Colorless","1","10","","Corkscrew Punch","Psychic, Colorless","2","20","","Psychic","+10"
"pl3-102","Doduo","Pokemon","Basic","50","Colorless","Common","","0","","","Take Down","Colorless","1","20","Doduo does 10 damage to itself.","","","","","","Lightning","+10"
"pl3-103","Drifloon","Pokemon","Basic","40","Psychic","Common","Colorless","1","","","Reckless Charge","Colorless","1","20","Drifloon does 10 damage to itself.","Collect","Psychic","1","","Draw a card.","Darkness","+10"
"pl3-104","Feebas","Pokemon","Basic","30","Water","Common","Colorless","1","","","Surprise Attack","","0","20","Flip a coin. If tails, this attack does nothing.","Count and Draw","Water","1","","Draw a card for each of your opponent's Pokemon that isn't an Evolved Pokemon.","Lightning","+10"
"pl3-105","Geodude","Pokemon","Basic","60","Fighting","Common","Colorless, Colorless","2","","","Knuckle Punch","Colorless","1","10","","Focus Fist","Fighting, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","Water","+10"
"pl3-106","Gible","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Sand Attack","Colorless","1","","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Bite","Colorless","1","10","","Colorless","+10"
"pl3-107","Goldeen","Pokemon","Basic","50","Water","Common","Colorless","1","","","Flail","Colorless","1","10x","Does 10 damage times the number of damage counters on Goldeen.","Fury Attack","Water","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","Lightning","+10"
"pl3-108","Growlithe","Pokemon","Basic","60","Fire","Common","Colorless","1","","","Smash Kick","Colorless","1","10","","Fireworks","Fire, Colorless, Colorless","3","30","Flip a coin. If tails, discard a Fire Energy attached to Growlithe.","Water","+10"
"pl3-109","Kricketot","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Headbutt","Colorless","1","10","","Beat","Grass, Colorless","2","20","","Fire","+10"
"pl3-110","Magikarp","Pokemon","Basic","30","Water","Common","Colorless","1","","","Flail Around","Colorless","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Lightning","+10"
"pl3-111","Magnemite","Pokemon","Basic","40","Lightning","Common","Colorless","1","","","Speed Ball","Colorless","1","10","","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Fighting","+10"
"pl3-112","Mankey","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Extra Punch","Fighting","1","10+","If the Defending Pokemon is a Pokemon LV.X, this attack does 10 damage plus 50 more damage.","","","","","","Psychic","+10"
"pl3-113","Meditite","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Psyshot","Colorless","1","10","","Karate Chop","Psychic, Colorless","2","30-","Does 30 damage minus 10 damage for each damage counter on Meditite.","Psychic","+10"
"pl3-114","Meowth","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Scratch","Colorless","1","10","","Double Kick","Colorless, Colorless, Colorless","3","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Fighting","+10"
"pl3-115","Mime Jr.","Pokemon","Basic","50","Psychic","Common","Colorless","1","Baby Evolution","Once during your turn (before your attack), you may put Mr. Mime from your hand onto Mime Jr. (this counts as evolving Mime Jr.) and remove all damage counters from Mime Jr.","Encore","Colorless","1","","Choose 1 of the Defending Pokemon's attacks. That Pokemon can use only that attack during your opponent's next turn.","","","","","","Psychic","+10"
"pl3-116","Mudkip","Pokemon","Basic","60","Water","Common","Colorless","1","","","Mud Sport","Water","1","10+","If Mudkip has less Energy attached to it than the Defending Pokemon, this attack does 10 damage plus 10 more damage.","Surf","Water, Colorless","2","20","","Grass","+10"
"pl3-117","Nincada","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward.","Dash Attack","Colorless","1","","Choose 1 of your opponent's Benched Pokemon. This attack does 10 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","+10"
"pl3-118","Pachirisu","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Tail Slap","Colorless","1","10","","Pachi","Lightning","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Fighting","+10"
"pl3-119","Paras","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Spore","Colorless","1","","The Defending Pokemon is now Asleep.","Stomp","Grass","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Fire","+10"
"pl3-120","Pikachu","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Gnaw","Colorless","1","10","","Thundershock","Lightning, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","+10"
"pl3-121","Piplup","Pokemon","Basic","60","Water","Common","Colorless","1","","","Pound","Colorless","1","10","","Surf","Water, Colorless","2","20","","Lightning","+10"
"pl3-122","Rhyhorn","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Stomp","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Horn Drill","Fighting, Fighting, Colorless","3","50","","Water","+10"
"pl3-123","Roselia","Pokemon","Basic","60","Grass","Common","Colorless","1","","","Vine Slap","Colorless","1","10","","Spit Poison","Grass, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Fire","+10"
"pl3-124","Sandshrew","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Scratch","Fighting","1","20","","","","","","","Water","+10"
"pl3-125","Seel","Pokemon","Basic","60","Water","Common","Colorless, Colorless","2","","","Tail Slap","Colorless","1","10","","Icy Wind","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Metal","+10"
"pl3-126","Shinx","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Bite","Lightning, Colorless","2","20","","","","","","","Fighting","+10"
"pl3-127","Shroomish","Pokemon","Basic","60","Grass","Common","Colorless","1","","","Stun Spore","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Tackle","Colorless, Colorless","2","20","","Fire","+10"
"pl3-128","Skorupi","Pokemon","Basic","50","Psychic","Common","Colorless, Colorless","2","","","Poison Sting","Psychic, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Tail Smash","Psychic, Colorless, Colorless","3","40","Flip a coin. If tails, this attack does nothing.","Psychic","+10"
"pl3-129","Starly","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Peck","Colorless, Colorless","2","20","","","","","","","Lightning","+10"
"pl3-130","Surskit","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","","","","","","Fire","+10"
"pl3-131","Turtwig","Pokemon","Basic","60","Grass","Common","Colorless, Colorless","2","","","Shell Attack","Colorless","1","10","","Stomp","Grass, Colorless, Colorless","3","20+","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","Fire","+10"
"pl3-132","Whismur","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Tone-Deaf","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Confused.","Rollout","Colorless, Colorless","2","20","","Fighting","+10"
"pl3-133","Zubat","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Quick Turn","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","","","","","","Psychic","+10"
"pl3-SH7","Milotic","Pokemon","Stage 1","80","Water","Rare","Colorless","1","Aqua Mirage","If you have no cards in your hand, prevent all damage done to Milotic by attacks from your opponent's Pokemon.","Dwindling Wave","Water, Water, Colorless","3","80-","Does 80 damage minus 10 damage for each damage counter on Milotic.","","","","","","Lightning","+20"
"pl3-SH8","Relicanth","Pokemon","Basic","80","Fighting","Rare","Colorless","1","","","Deep Sea Pressure","Fighting, Colorless","2","20","During your opponent's next turn, the Defending Pokemon's Retreat Cost is ColorlessColorless more.","Aqua Wave","Fighting, Colorless, Colorless","3","40+","Flip 2 coins. This attack does 40 damage plus 10 more damage for each heads.","Grass","+20"
"pl3-SH9","Yanma","Pokemon","Basic","70","Grass","Rare","Colorless","1","","","Sonicboom","Colorless","1","10","This attack's damage isn't affected by Weakness or Resistance.","Baton Pass","Grass, Colorless, Colorless","3","30","You may switch Yanma with 1 of your Benched Pokemon. If you do, move as many Energy cards attached to Yanma as you like to the new Active Pokemon.","Lightning","+20"
